learning_rate,weight_decay,val_loss,test_loss,test_accuracy,test_precision,test_recall,test_f1_score,test_roc_auc,success,output_file
0.01,0.0001,,0.5945704579353333,0.6834965348243713,0.6839204430580139,0.6834965348243713,0.6824084520339966,0.7469347715377808,False,higgs_probe_grid/epoch_320/20epochs/probe_grid_5423_4.out
0.1,0.001,,0.5947883129119873,0.6823745369911194,0.6827022433280945,0.6823745369911194,0.6815590858459473,0.7466980814933777,False,higgs_probe_grid/epoch_320/20epochs/probe_grid_5423_8.out
0.001,0.0001,,0.5948148369789124,0.6831905245780945,0.683596670627594,0.6831905245780945,0.6822608709335327,0.7467489242553711,False,higgs_probe_grid/epoch_320/20epochs/probe_grid_5423_1.out
0.01,0.001,,0.5948699712753296,0.6831905245780945,0.6835618615150452,0.6831905245780945,0.6822112798690796,0.7467221617698669,False,higgs_probe_grid/epoch_320/20epochs/probe_grid_5423_5.out
0.1,0.0001,,0.5946900248527527,0.6829865574836731,0.6833714842796326,0.6829865574836731,0.6820430755615234,0.7468682527542114,False,higgs_probe_grid/epoch_320/20epochs/probe_grid_5423_7.out
0.01,0.01,,0.5946635603904724,0.6824765205383301,0.6828508377075195,0.6824765205383301,0.6815849542617798,0.7467581629753113,False,higgs_probe_grid/epoch_320/20epochs/probe_grid_5423_6.out
0.1,0.01,,0.5947983860969543,0.6833945512771606,0.6837828159332275,0.6833945512771606,0.6823989748954773,0.7468593120574951,False,higgs_probe_grid/epoch_320/20epochs/probe_grid_5423_9.out
0.001,0.001,,0.594960629940033,0.6829865574836731,0.68342125415802,0.6829865574836731,0.6822938323020935,0.7467045783996582,False,higgs_probe_grid/epoch_320/20epochs/probe_grid_5423_2.out
0.001,0.01,,0.5944510698318481,0.682170569896698,0.6825215816497803,0.682170569896698,0.6810780167579651,0.7470216751098633,False,higgs_probe_grid/epoch_320/20epochs/probe_grid_5423_3.out
