learning_rate,weight_decay,val_loss,test_loss,test_accuracy,test_precision,test_recall,test_f1_score,test_roc_auc,success,output_file
0.01,0.0001,,0.5853469967842102,0.6899224519729614,0.6904427409172058,0.6899224519729614,0.6890878081321716,0.7571327090263367,False,higgs_probe_grid/epoch_320/100epochs/probe_grid_5432_4.out
0.01,0.001,,0.5852797031402588,0.6888005137443542,0.6893013119697571,0.6888005137443542,0.6879614591598511,0.7572309970855713,False,higgs_probe_grid/epoch_320/100epochs/probe_grid_5432_5.out
0.001,0.0001,,0.5853018760681152,0.6885964870452881,0.6891109347343445,0.6885964870452881,0.6878185272216797,0.7572396397590637,False,higgs_probe_grid/epoch_320/100epochs/probe_grid_5432_1.out
0.001,0.001,,0.5852882266044617,0.6883925199508667,0.68890380859375,0.6883925199508667,0.6876479387283325,0.7572802305221558,False,higgs_probe_grid/epoch_320/100epochs/probe_grid_5432_2.out
0.1,0.01,,0.5853047966957092,0.6890044808387756,0.6894990801811218,0.6890044808387756,0.6881282329559326,0.7571889758110046,False,higgs_probe_grid/epoch_320/100epochs/probe_grid_5432_9.out
0.001,0.01,,0.5853262543678284,0.6882904767990112,0.6888357400894165,0.6882904767990112,0.687500536441803,0.7571520209312439,False,higgs_probe_grid/epoch_320/100epochs/probe_grid_5432_3.out
0.1,0.001,,0.585260808467865,0.6890044808387756,0.6895062923431396,0.6890044808387756,0.6882051229476929,0.7572420835494995,False,higgs_probe_grid/epoch_320/100epochs/probe_grid_5432_8.out
0.01,0.01,,0.5852488279342651,0.6893104910850525,0.689807653427124,0.6893104910850525,0.6884720921516418,0.7571686506271362,False,higgs_probe_grid/epoch_320/100epochs/probe_grid_5432_6.out
0.1,0.0001,,0.5852788090705872,0.6886984705924988,0.6892408132553101,0.6886984705924988,0.6878884434700012,0.7572381496429443,False,higgs_probe_grid/epoch_320/100epochs/probe_grid_5432_7.out
