learning_rate,weight_decay,val_loss,test_loss,test_accuracy,test_precision,test_recall,test_f1_score,test_roc_auc,success,output_file
0.01,0.001,,0.5613009929656982,0.7054263353347778,0.7060716152191162,0.7054263353347778,0.7051414847373962,0.7812201976776123,False,t_jepa_higgs_probe_grid_results_100epoch/probe_grid_5186_5.out
0.001,0.001,,0.5612516403198242,0.7059363722801208,0.7065300941467285,0.7059363722801208,0.7056078314781189,0.7811740636825562,False,t_jepa_higgs_probe_grid_results_100epoch/probe_grid_5186_2.out
0.1,0.0001,,0.561314582824707,0.7059363722801208,0.7065942287445068,0.7059363722801208,0.7056437134742737,0.7810438871383667,False,t_jepa_higgs_probe_grid_results_100epoch/probe_grid_5186_7.out
0.1,0.01,,0.5613829493522644,0.7058343291282654,0.7064852714538574,0.7058343291282654,0.7055386900901794,0.7810317277908325,False,t_jepa_higgs_probe_grid_results_100epoch/probe_grid_5186_9.out
0.1,0.001,,0.5614287853240967,0.7055283784866333,0.7061659693717957,0.7055283784866333,0.7052503824234009,0.781156063079834,False,t_jepa_higgs_probe_grid_results_100epoch/probe_grid_5186_8.out
0.01,0.01,,0.5612684488296509,0.706752359867096,0.7073856592178345,0.706752359867096,0.7064900398254395,0.781265914440155,False,t_jepa_higgs_probe_grid_results_100epoch/probe_grid_5186_6.out
0.01,0.0001,,0.5613148212432861,0.7055283784866333,0.7061730623245239,0.7055283784866333,0.7052637934684753,0.781145453453064,False,t_jepa_higgs_probe_grid_results_100epoch/probe_grid_5186_4.out
0.001,0.0001,,0.5612755417823792,0.7052223682403564,0.7058297991752625,0.7052223682403564,0.7049487829208374,0.7812644839286804,False,t_jepa_higgs_probe_grid_results_100epoch/probe_grid_5186_1.out
0.001,0.01,,0.5613699555397034,0.7065483331680298,0.7071774005889893,0.7065483331680298,0.7062381505966187,0.7810147404670715,False,t_jepa_higgs_probe_grid_results_100epoch/probe_grid_5186_3.out
